StatID,MatchID,PlayerID,MinutesPlayed,DistanceCoveredKM,Sprints,AvgHeartRate,MaxSpeedKMH,PassAccuracyPct,ShotsOnTarget,Tackles,Fouls,YellowCards,RedCards,MatchRating
363,23,18,50,2.75,0,146,22.0,79.7,2,2,1,0,0,8.03
364,23,25,85,9.87,22,116,30.08,82.18,1,3,4,1,0,7.18
365,23,16,65,11.6,40,145,29.36,76.25,1,0,0,0,0,5.81
366,23,29,48,8.05,17,149,33.05,89.66,1,3,0,0,0,6.18
367,23,23,48,9.95,18,140,36.0,86.27,1,1,3,0,0,7.99
368,23,22,96,9.33,35,156,24.35,90.61,0,1,1,1,0,8.12
369,23,4,66,2.49,20,154,30.75,81.49,2,3,0,1,0,6.85
370,23,19,98,11.73,26,155,25.77,77.9,1,5,0,0,0,7.31
371,23,10,48,8.31,30,164,28.0,85.95,0,2,0,0,0,6.93
372,23,14,92,13.02,31,145,25.3,82.95,1,4,1,0,0,7.69
373,23,30,93,7.01,30,153,30.8,96.35,1,2,3,0,0,5.22
374,23,9,88,13.33,33,156,27.55,87.15,1,3,4,0,0,7.26
375,23,20,93,11.14,23,129,36.0,77.01,1,2,0,0,0,5.92
376,23,26,100,10.3,44,142,29.17,65.7,1,2,1,0,0,5.56
377,24,22,75,9.86,15,164,28.37,74.79,1,0,0,0,0,7.74
378,24,27,78,9.14,29,173,28.72,85.69,1,0,2,0,0,5.72
379,24,9,86,10.5,34,185,33.92,86.11,1,1,0,0,0,7.32
380,24,3,79,10.09,24,153,26.73,74.63,1,2,4,0,0,4.32
381,24,24,89,13.22,25,161,28.36,84.89,2,0,1,0,0,6.27
382,24,13,76,6.79,34,135,28.05,86.58,2,2,2,0,0,7.24
383,24,17,72,11.67,31,167,22.48,87.22,4,1,1,0,0,5.87
384,24,2,62,11.09,29,165,26.88,78.66,1,1,0,0,0,6.97
385,24,23,54,7.7,29,185,31.66,83.06,0,2,2,0,0,7.43
386,24,29,56,10.03,21,131,28.23,79.01,0,0,0,0,0,5.82
387,24,12,83,8.66,23,136,30.07,89.07,1,3,1,0,0,6.86
388,24,6,68,10.87,23,164,36.0,62.86,1,4,1,0,0,7.62
389,24,16,69,7.61,36,150,30.84,82.73,0,3,1,0,0,7.36
390,24,4,33,7.81,21,161,32.27,72.97,1,4,3,0,0,6.78
391,24,21,52,10.88,27,137,30.43,77.74,0,3,2,0,0,6.36
392,25,30,45,11.69,21,179,31.8,85.29,2,1,2,0,0,7.82
393,25,1,84,11.59,27,151,31.4,81.91,2,3,0,0,0,6.9
394,25,4,81,3.75,1,150,31.81,82.82,2,0,1,0,0,5.46
395,25,24,64,7.66,9,135,31.69,86.56,2,2,3,0,0,6.98
396,25,10,50,6.92,20,161,36.0,77.81,2,2,2,0,0,6.49
397,25,18,72,2.0,0,149,28.99,81.83,0,1,2,0,0,6.72
398,25,17,54,11.09,29,167,25.4,84.22,0,2,1,0,0,5.93
399,25,3,100,11.09,34,150,35.23,77.38,4,1,0,0,0,8.54
400,25,11,81,6.9,12,156,26.34,88.43,1,5,1,1,0,5.52
401,25,15,72,11.32,29,162,30.1,89.36,1,4,1,0,0,8.43
402,25,28,76,6.09,33,150,33.49,78.22,0,0,2,0,0,6.74
403,25,5,51,11.56,32,143,33.88,76.04,1,2,2,0,0,7.36
404,25,13,77,8.83,16,170,33.45,89.53,2,1,2,0,0,7.69
405,25,6,87,8.01,25,154,27.78,86.67,2,0,1,0,0,6.8
406,25,14,67,12.27,21,150,33.05,76.48,1,2,0,0,0,6.75
407,25,29,62,7.07,32,144,25.64,88.39,1,2,3,0,0,7.65
408,26,5,61,8.76,35,137,31.88,81.16,0,2,0,0,0,7.64
409,26,28,64,8.7,25,153,34.87,85.76,0,2,3,0,0,7.85
410,26,11,64,4.38,5,158,23.55,80.31,2,0,1,0,0,7.97
411,26,27,100,12.07,18,160,33.12,86.99,2,2,1,0,0,5.61
412,26,2,55,13.98,27,151,26.67,81.12,1,2,2,0,0,6.13
413,26,10,74,10.66,23,139,36.0,78.41,2,1,0,0,0,6.39
414,26,21,92,12.39,25,150,33.17,89.14,0,1,1,0,0,7.06
415,26,19,60,7.98,14,132,27.99,93.06,2,2,0,0,0,5.44
416,26,23,59,9.25,39,170,30.3,81.49,2,2,4,1,0,7.45
417,26,17,88,9.81,31,170,28.17,86.46,2,1,1,0,0,6.81
418,26,15,52,8.66,14,156,29.75,71.72,4,4,1,0,0,6.15
419,26,3,77,7.01,42,158,24.7,77.57,2,5,0,1,0,5.85
420,26,4,100,7.17,0,148,23.44,77.7,1,1,0,0,0,6.33
421,26,7,96,13.57,34,155,24.63,85.52,1,4,1,0,0,6.74
422,26,29,65,7.86,11,142,27.47,78.62,2,3,1,0,0,6.04
423,26,22,38,10.09,40,159,30.65,87.72,1,4,2,0,0,9.13
424,26,24,87,9.35,33,126,31.1,84.51,0,1,3,0,0,6.6
425,26,18,100,3.7,0,151,24.26,92.84,1,3,1,0,0,6.27
426,27,23,67,10.22,25,150,35.12,86.48,4,1,1,0,0,7.12
427,27,24,73,9.48,18,161,35.6,77.47,0,4,1,0,0,8.1
428,27,8,75,12.7,17,142,30.77,73.48,3,1,1,0,0,6.76
429,27,28,78,9.48,20,139,27.28,85.96,0,0,4,0,0,7.88
430,27,18,40,4.32,3,139,31.19,91.11,1,5,0,0,0,7.82
431,27,2,59,13.86,29,166,31.84,95.14,3,3,1,1,0,5.04
432,27,14,58,8.73,40,169,27.34,84.38,0,3,0,0,0,6.56
433,27,5,55,9.96,12,158,30.98,81.4,2,2,2,0,0,6.84
434,27,12,71,8.75,28,177,27.79,86.59,0,0,2,0,0,7.33
435,27,30,81,9.31,37,128,34.3,88.03,0,1,1,0,0,6.19
436,27,22,66,9.99,24,153,30.49,83.21,1,4,0,1,0,6.08
437,27,11,78,5.18,0,165,24.16,77.09,0,4,0,0,0,6.52
438,27,29,81,8.74,32,149,24.89,84.81,1,4,1,0,0,7.93
439,27,27,47,7.34,24,154,34.21,91.5,1,2,0,1,0,7.86
440,27,25,69,8.61,24,146,36.0,83.25,2,2,2,0,0,6.33
441,27,1,81,9.17,38,151,32.61,80.11,5,2,2,0,0,7.12
442,28,20,75,7.99,15,132,27.65,75.34,3,0,2,0,0,7.64
443,28,25,47,11.74,22,172,26.85,82.69,2,6,1,1,0,7.23
444,28,12,51,11.58,20,149,31.65,70.54,1,2,3,0,0,7.49
445,28,23,58,12.08,25,138,31.2,77.66,2,0,4,0,0,6.35
446,28,13,55,7.07,14,143,29.48,86.81,1,3,2,0,0,6.79
447,28,15,99,10.78,27,151,27.03,84.35,1,4,2,1,0,7.84
448,28,18,68,7.05,0,153,29.88,74.45,3,4,0,0,0,7.81
449,28,9,64,8.11,19,151,31.36,76.0,1,2,0,0,0,6.1
450,28,5,70,6.76,20,148,30.26,70.7,1,2,1,0,0,6.02
451,28,27,50,10.83,9,159,29.73,74.19,1,1,0,0,0,5.61
452,28,19,90,11.0,21,154,36.0,75.42,5,2,1,0,0,7.21
453,28,29,77,11.16,28,133,26.32,91.59,4,4,0,0,0,7.32
454,28,14,83,11.6,24,148,33.59,92.46,2,4,1,0,0,6.32
455,28,26,97,11.3,31,161,32.36,84.17,1,1,1,0,0,7.87
456,28,3,82,7.96,29,159,24.34,93.97,2,0,2,0,0,6.29
457,28,11,99,4.33,3,126,25.91,85.42,2,4,1,0,0,8.39
458,29,13,43,9.91,27,138,34.08,86.44,1,2,3,0,0,7.63
459,29,26,77,8.23,12,139,28.08,81.26,0,2,3,0,0,7.32
460,29,29,68,5.09,39,177,28.68,84.33,0,5,0,0,0,6.0
461,29,24,68,9.83,37,174,26.21,81.34,0,3,0,1,0,7.38
462,29,20,84,8.59,37,132,30.76,76.01,1,2,1,1,0,4.84
463,29,5,100,9.53,23,154,29.18,90.34,1,0,1,0,0,6.66
464,29,7,76,11.57,35,159,33.79,92.06,0,1,2,0,0,6.03
465,29,19,62,8.74,20,125,31.36,79.91,0,3,3,0,0,8.29
466,29,11,86,4.04,26,154,25.52,79.82,0,1,0,0,0,7.55
467,29,25,62,8.23,22,143,30.47,73.58,1,3,1,1,0,8.24
468,29,27,44,12.2,43,140,32.01,85.55,1,1,1,1,0,7.34
469,29,15,70,8.51,9,159,28.78,86.27,2,2,0,0,0,6.48
470,29,8,57,9.94,31,152,25.91,70.2,4,0,1,0,0,7.15
471,29,6,67,7.98,25,159,32.15,80.49,1,2,1,0,0,7.78
472,29,9,84,8.2,45,145,25.89,68.6,0,2,1,0,0,5.57
473,30,10,66,9.95,16,186,25.71,81.72,0,0,1,0,0,6.23
474,30,9,52,10.15,32,147,32.29,91.48,1,1,2,0,0,6.79
475,30,21,77,10.74,35,136,32.6,83.88,1,1,2,0,0,7.3
476,30,14,80,10.24,42,124,29.09,82.55,1,7,1,0,0,6.63
477,30,16,60,8.66,16,132,27.72,85.78,2,3,2,0,0,7.04
478,30,3,67,8.06,15,140,36.0,83.22,1,2,0,0,0,6.8
479,30,28,79,9.7,14,153,28.41,88.56,3,1,2,0,0,7.26
480,30,18,65,5.01,0,146,32.9,78.78,2,3,2,0,0,5.94
481,30,12,72,10.41,29,160,31.01,90.42,1,2,2,1,0,7.32
482,30,7,67,9.57,33,155,34.74,67.44,0,5,0,1,0,8.17
483,30,5,77,9.78,19,158,28.96,77.07,3,1,2,0,0,7.74
484,30,22,32,6.75,31,149,32.73,95.77,1,1,1,0,0,7.7
485,30,30,66,11.51,34,149,35.76,95.71,0,2,0,0,0,6.12
486,30,27,67,8.78,28,151,27.19,94.54,2,3,2,1,0,8.62
487,30,25,81,9.71,31,149,32.93,86.42,0,0,4,0,0,5.62
488,30,6,35,10.26,25,134,29.7,89.56,0,0,1,1,0,6.46
489,30,15,75,9.73,21,145,31.31,81.51,2,0,0,1,0,5.88
490,30,13,72,8.17,14,151,32.44,89.76,2,5,2,0,0,6.72
491,31,21,87,8.92,36,157,35.94,90.42,0,0,0,0,0,6.0
492,31,19,100,10.31,29,161,36.0,80.03,0,2,2,0,0,6.96
493,31,15,38,11.54,20,149,34.1,85.22,3,2,1,0,0,6.4
494,31,20,49,10.42,30,133,33.18,92.97,0,1,1,1,0,5.81
495,31,16,79,11.83,24,150,27.18,90.2,1,1,1,0,0,5.77
496,31,14,29,10.86,28,159,30.03,89.44,0,3,0,0,0,6.25
497,31,24,52,6.92,32,167,22.88,79.44,0,1,1,1,0,7.91
498,31,6,60,11.29,29,157,35.49,86.68,0,2,4,0,0,6.32
499,31,1,73,8.94,34,165,27.45,81.08,0,5,1,0,0,6.28
500,31,23,89,9.05,29,148,30.48,77.99,1,3,1,0,0,6.56
501,31,5,56,11.71,27,162,32.99,82.43,1,4,0,0,0,6.31
502,31,30,100,13.44,21,166,25.86,81.37,3,0,0,0,0,8.24
503,31,22,100,16.0,13,150,34.19,91.21,1,2,2,1,0,6.77
504,31,26,71,7.07,7,159,32.69,75.87,1,2,2,0,0,6.59
505,31,25,65,8.89,26,168,27.2,92.39,1,2,4,0,0,6.33
506,31,12,84,7.19,12,152,30.72,89.88,0,2,2,0,0,7.16
507,31,13,66,9.26,2,163,30.07,87.14,2,2,0,0,0,7.66
508,32,9,76,11.74,22,139,28.23,86.92,0,1,2,0,0,7.1
509,32,5,95,7.97,34,171,29.97,87.08,0,3,2,0,0,7.45
510,32,1,59,10.14,24,138,31.13,76.85,1,0,1,0,0,7.78
511,32,15,77,10.01,19,149,30.73,75.54,0,0,1,0,0,5.99
512,32,30,81,11.65,25,129,32.13,81.09,2,1,0,0,0,6.39
513,32,21,76,8.44,46,150,31.43,77.46,2,1,2,0,0,6.5
514,32,6,75,11.95,22,145,32.25,78.63,0,1,2,0,0,6.44
515,32,16,75,12.3,21,137,25.63,90.14,2,1,1,0,0,5.4
516,32,20,100,9.27,34,146,29.9,70.7,2,3,4,0,0,7.28
517,32,26,75,9.25,16,148,34.67,88.76,3,3,0,0,0,6.66
518,32,19,65,10.63,29,150,25.6,94.03,0,3,2,0,0,7.31
519,32,23,70,10.1,36,149,36.0,87.08,0,4,1,0,0,6.85
520,32,22,38,9.37,25,146,26.81,84.0,1,1,2,0,0,7.31
521,32,12,58,8.08,26,162,31.5,88.27,1,1,0,0,0,7.57
522,33,17,61,9.53,23,134,29.18,87.12,1,1,2,0,0,7.02
523,33,24,100,8.85,20,155,24.6,97.0,0,1,2,0,0,6.62
524,33,21,60,8.12,37,141,33.19,78.59,0,1,0,0,0,7.01
525,33,13,93,11.96,19,146,26.31,83.76,1,1,1,0,0,6.97
526,33,30,70,9.95,27,121,35.22,89.34,1,2,1,0,0,7.36
527,33,12,92,8.66,48,143,29.26,80.87,2,0,1,0,0,5.74
528,33,6,73,11.09,25,137,24.45,89.01,0,5,3,0,0,7.27
529,33,1,54,9.49,21,139,24.11,92.04,1,2,0,0,0,6.67
530,33,5,100,11.35,31,150,28.48,80.27,3,3,0,0,0,6.27
531,33,26,58,8.51,16,139,28.63,81.93,0,3,1,0,0,8.19
532,33,3,95,10.55,25,152,36.0,70.73,1,2,1,1,0,6.86
533,33,22,65,9.21,27,155,35.04,87.17,2,1,2,1,0,7.59
534,33,19,64,7.24,26,160,32.72,84.11,1,2,3,0,0,6.77
535,33,11,63,6.79,10,161,35.29,80.49,3,1,0,0,0,8.72
536,34,5,46,10.55,33,155,32.05,82.44,2,1,2,0,0,7.79
537,34,1,100,6.71,34,159,26.75,82.84,1,2,0,0,0,6.42
538,34,29,60,14.55,19,153,32.93,74.95,2,5,0,0,0,6.29
539,34,15,73,10.44,28,148,28.53,77.35,1,1,0,1,0,5.96
540,34,26,76,9.17,38,156,26.51,80.75,1,2,2,1,0,6.94
541,34,11,100,6.31,3,165,29.31,95.29,4,2,1,0,0,7.08
542,34,16,95,9.33,31,148,34.54,89.95,0,0,1,0,0,7.0
543,34,25,30,11.13,36,168,26.69,81.86,3,4,2,0,0,5.24
544,34,6,63,9.24,34,170,31.38,70.31,0,1,1,0,0,7.37
545,34,3,81,10.45,22,136,36.0,81.81,2,5,2,0,0,8.14
546,34,22,75,13.03,37,142,27.66,86.02,0,1,2,0,0,7.85
547,34,8,66,10.24,29,155,26.49,77.92,0,3,0,0,0,7.3
548,34,2,49,11.47,16,157,27.11,79.83,2,1,3,0,0,6.75
549,34,23,79,8.5,33,155,36.0,83.16,1,2,0,0,0,6.31
550,34,13,87,11.67,17,154,36.0,97.0,0,6,1,0,0,8.59
551,34,28,100,10.55,35,137,30.26,73.18,0,4,1,0,0,7.51
552,34,10,52,11.78,37,136,28.65,83.55,1,1,1,0,0,7.76
553,34,14,81,11.69,42,123,27.33,94.37,1,1,1,1,0,6.47
554,35,20,58,8.92,35,146,24.53,87.32,2,4,2,0,0,7.41
555,35,24,60,12.86,13,149,29.65,87.99,1,2,0,0,0,5.58
556,35,21,67,10.64,29,177,32.87,79.8,1,1,1,0,0,6.4
557,35,16,53,11.89,15,168,35.71,97.0,1,3,3,0,0,6.5
558,35,14,68,5.28,16,144,29.58,83.85,1,1,0,1,0,7.03
559,35,17,100,8.75,35,144,26.92,76.53,2,2,2,0,0,7.58
560,35,13,54,8.67,35,145,33.35,78.91,1,2,2,1,0,5.14
561,35,4,69,2.73,13,156,34.97,86.79,0,3,1,0,0,7.31
562,35,15,88,10.32,31,151,28.78,81.01,1,3,0,0,0,7.9
563,35,5,92,11.4,37,146,23.42,80.08,1,3,0,0,0,7.46
564,35,3,79,7.06,37,144,29.9,78.82,0,2,3,0,0,6.52
565,35,7,87,11.39,8,143,34.47,67.49,1,2,1,0,0,5.65
566,35,19,82,11.19,20,179,32.98,91.17,2,1,1,0,0,6.75
567,35,30,47,10.55,28,141,33.79,83.73,0,6,0,0,0,6.74
568,35,29,85,11.09,42,135,25.93,69.21,2,2,2,0,0,6.11
569,35,10,84,8.84,34,160,31.22,81.06,1,2,1,0,0,6.96
570,35,1,66,12.14,22,155,35.48,93.29,1,3,0,1,0,6.49
571,36,9,59,7.98,34,138,30.29,80.05,0,6,2,0,0,6.14
572,36,28,54,7.71,27,176,27.78,82.42,3,4,2,0,0,6.46
573,36,17,100,9.36,23,171,34.58,93.65,2,3,1,0,0,6.46
574,36,18,98,6.22,9,145,26.73,88.46,1,5,0,0,0,7.29
575,36,24,87,9.8,24,138,36.0,87.92,3,0,0,1,0,6.38
576,36,13,100,7.96,21,152,22.0,76.16,2,2,2,0,0,6.06
577,36,2,79,8.71,49,154,24.01,83.01,0,3,0,0,0,8.2
578,36,12,78,11.89,29,147,33.23,83.55,1,2,1,0,0,6.84
579,36,15,58,11.03,15,150,32.34,78.0,2,2,3,0,0,6.95
580,36,26,67,9.54,21,154,33.15,90.26,1,3,3,0,0,6.78
581,36,7,83,10.62,28,147,26.07,87.99,0,0,1,1,0,6.84
582,36,11,87,4.82,8,139,34.06,79.21,0,3,1,0,0,6.07
583,36,1,96,11.63,17,147,31.75,80.12,1,3,3,0,0,6.8
584,36,8,84,7.71,33,139,28.99,87.53,0,3,0,0,0,7.13
585,36,22,73,10.13,24,142,36.0,79.72,1,3,1,0,0,5.89
586,36,10,66,9.06,36,153,26.02,68.79,1,4,5,0,0,7.1
587,36,5,87,10.84,30,138,25.23,83.53,1,1,1,0,0,7.32
588,37,11,75,5.58,7,171,30.38,97.0,2,4,0,1,0,6.12
589,37,24,80,10.64,31,159,33.0,71.62,0,2,0,0,0,5.76
590,37,6,100,10.09,33,155,30.38,94.63,0,4,2,0,0,6.99
591,37,18,86,6.61,19,168,28.73,80.32,1,2,2,0,0,5.87
592,37,16,67,10.1,36,135,28.1,77.35,2,3,2,0,0,6.66
593,37,23,84,9.96,40,158,27.4,87.98,1,6,3,0,0,6.0
594,37,26,71,9.78,22,144,26.22,70.53,2,6,0,0,0,6.24
595,37,21,53,9.39,30,157,28.08,77.66,2,3,1,0,0,4.78
596,37,9,50,11.56,35,128,25.14,83.34,0,2,1,0,0,6.52
597,37,28,43,6.18,26,145,32.96,84.16,2,5,1,0,0,5.21
598,37,22,54,11.57,35,159,32.7,85.74,0,4,2,0,0,7.43
599,37,4,48,5.33,6,155,35.14,70.51,3,1,0,0,0,7.87
600,37,25,89,9.17,33,158,27.62,97.0,0,5,3,0,0,7.03
601,37,1,71,5.99,27,148,29.89,86.65,2,4,0,0,0,6.85
602,37,8,100,10.5,15,140,24.86,93.18,1,3,1,0,0,6.22
603,37,5,85,9.27,22,176,30.86,86.82,2,1,0,0,0,6.67
604,37,10,98,12.68,25,148,30.08,79.39,1,1,3,0,0,6.61
605,37,3,91,11.91,27,179,28.24,85.77,1,3,1,1,0,6.28
606,38,26,95,10.05,32,147,28.81,75.26,0,3,3,0,0,6.41
607,38,3,75,8.93,17,122,27.66,91.0,2,2,2,0,0,5.31
608,38,12,100,9.68,13,156,29.66,74.24,4,1,2,1,0,7.43
609,38,20,81,9.01,24,140,32.54,78.16,1,2,1,0,0,6.82
610,38,8,45,9.48,30,154,36.0,82.8,2,2,1,0,0,4.67
611,38,17,64,7.86,35,153,36.0,74.77,0,0,2,0,0,7.13
612,38,16,43,11.78,26,154,28.54,88.72,0,2,1,0,0,6.83
613,38,15,69,6.11,32,158,31.2,91.32,1,2,0,0,0,7.56
614,38,21,68,8.35,39,168,30.99,84.29,4,1,0,0,0,5.71
615,38,1,79,9.39,29,141,23.52,86.35,3,5,1,0,0,5.87
616,38,13,49,9.76,24,152,27.63,90.8,2,0,0,0,0,8.11
617,38,29,69,8.96,25,149,29.27,73.7,2,0,0,0,0,6.25
618,38,25,64,10.35,7,165,30.75,87.67,1,1,1,0,0,6.03
619,38,2,64,8.59,30,133,33.68,76.58,1,1,4,0,0,7.54
620,38,5,41,9.05,16,150,27.79,84.77,2,1,1,0,0,7.29
621,38,23,86,6.34,26,156,34.82,91.73,0,2,1,0,0,6.35
622,38,14,80,10.12,16,147,22.69,89.0,3,0,1,0,0,7.32
623,381,21,31,11.88,38,168,28.24,92.47,1,3,1,0,0,5.86
624,381,1,67,10.58,23,129,28.06,87.63,0,4,1,0,0,7.64
625,381,7,74,13.05,39,124,34.34,85.53,1,3,3,0,0,6.96
626,381,29,74,9.65,31,133,28.7,78.13,3,3,0,0,0,6.15
627,381,24,43,12.58,11,163,29.04,80.42,2,6,0,0,0,6.28
628,381,18,78,4.53,0,127,28.34,79.74,0,5,0,1,0,6.19
629,381,5,89,9.76,31,151,22.35,83.84,3,2,1,0,0,7.62
630,381,8,85,10.32,19,152,31.9,76.14,1,1,2,0,0,7.55
631,381,30,72,10.09,28,143,30.38,83.29,0,2,2,0,0,6.25
632,381,6,76,11.63,21,157,22.6,76.96,1,1,2,0,0,6.32
633,381,19,85,11.62,23,160,27.72,77.72,1,3,0,0,0,6.98
634,381,13,55,12.92,25,161,33.92,82.78,1,1,2,0,0,5.68
635,381,17,92,10.99,29,155,36.0,73.41,3,2,2,1,0,7.17
636,381,4,54,3.23,9,137,30.5,90.11,2,2,2,0,0,6.77
637,381,25,89,8.87,17,145,30.96,89.76,1,6,1,0,0,6.48
638,381,9,68,10.14,15,165,32.63,78.78,0,3,0,0,0,4.73
639,381,10,76,8.27,35,155,32.63,85.86,1,4,0,0,0,7.14
640,381,20,64,10.53,19,160,23.77,87.97,1,2,0,0,0,6.65
641,382,16,81,9.22,37,150,26.36,82.27,2,6,2,1,0,7.56
642,382,3,65,9.2,18,155,27.79,79.55,2,2,1,0,0,7.13
643,382,26,62,9.42,24,141,29.54,73.28,0,4,0,0,0,7.07
644,382,11,54,4.14,0,130,33.18,86.6,1,2,1,0,0,5.9
645,382,25,87,7.26,20,147,30.3,83.71,4,1,0,0,0,5.91
646,382,10,60,10.34,34,127,31.34,87.72,1,4,1,0,0,7.11
647,382,17,73,10.22,34,154,27.66,78.89,1,3,0,1,0,5.41
648,382,21,53,8.68,32,155,33.32,85.69,0,1,0,0,0,7.28
649,382,4,61,6.58,0,130,31.11,89.15,1,3,1,0,0,6.97
650,382,22,41,13.25,29,145,27.96,74.08,1,2,1,0,0,6.92
651,382,13,89,9.48,44,166,35.96,67.46,2,3,5,0,0,7.11
652,382,7,56,11.65,36,132,35.2,88.38,0,2,1,1,0,7.2
653,382,18,58,7.58,4,159,36.0,72.79,3,3,1,0,0,7.08
654,382,2,57,12.29,24,164,23.79,84.76,2,3,1,0,0,7.89
655,382,19,74,15.83,21,152,34.49,70.39,1,0,2,0,0,6.94
656,382,6,57,8.19,29,131,28.38,69.64,1,3,0,0,0,6.02
657,383,2,92,11.69,39,157,26.37,75.19,2,3,1,0,0,7.18
658,383,9,69,10.08,26,167,26.44,88.36,0,1,1,1,0,6.58
659,383,16,76,12.15,33,137,28.38,74.08,1,0,2,0,0,6.06
660,383,7,58,11.61,28,153,33.57,79.16,1,0,0,0,0,7.97
661,383,24,75,7.32,21,148,29.81,86.86,1,3,0,1,0,7.83
662,383,29,41,10.44,41,136,26.1,73.1,1,1,2,0,0,6.96
663,383,3,66,7.7,23,149,32.58,78.72,0,4,4,0,0,6.28
664,383,26,68,8.1,32,155,25.79,84.33,2,4,3,1,0,6.18
665,383,28,69,12.37,8,160,30.09,87.58,1,1,1,0,0,6.12
666,383,10,68,10.99,13,133,28.37,81.67,1,4,0,0,0,6.41
667,383,17,72,10.21,28,142,28.88,72.09,2,2,1,0,0,5.69
668,383,4,98,7.78,0,161,23.29,75.71,0,2,2,0,0,8.3
669,383,13,96,9.61,31,152,28.47,83.58,3,5,1,0,0,7.03
670,383,30,69,10.07,40,141,30.14,85.44,1,2,2,0,0,6.17
671,383,12,83,11.92,17,152,25.37,87.61,1,1,1,0,0,7.06
672,384,10,29,9.87,20,152,26.36,80.07,0,2,2,0,0,5.36
673,384,23,78,9.6,40,150,35.34,90.56,0,1,0,0,0,6.46
674,384,13,77,9.36,20,175,31.51,76.92,0,0,0,0,0,5.63
675,384,8,73,10.37,19,144,26.36,61.23,1,0,1,1,0,6.57
676,384,7,50,12.52,19,135,29.94,84.2,1,1,2,0,0,5.66
677,384,16,73,9.61,28,139,30.12,79.65,1,2,2,0,0,5.97
678,384,19,73,10.43,34,155,31.3,85.08,0,2,0,0,0,5.18
679,384,1,100,8.62,30,148,27.5,83.08,0,2,3,0,0,6.18
680,384,20,62,9.22,25,134,30.46,78.36,2,1,1,0,0,6.31
681,384,14,44,12.46,20,149,23.43,85.98,1,1,0,0,0,6.88
682,384,28,61,7.77,20,163,29.53,96.37,1,2,0,0,0,6.44
683,384,30,60,10.67,37,165,24.07,97.0,0,2,1,0,0,6.35
684,384,6,89,11.16,8,141,32.05,75.54,1,1,1,0,0,6.36
685,384,27,47,13.25,18,140,26.65,73.93,2,0,2,0,0,6.45
686,384,5,81,10.92,13,136,31.78,88.07,1,3,1,0,0,7.87
687,384,21,76,9.92,40,159,29.02,68.06,2,2,1,0,0,9.38
688,384,29,69,11.04,38,142,26.33,85.52,1,3,1,0,0,5.71
689,385,1,60,8.42,16,162,36.0,77.22,4,4,2,0,0,5.11
690,385,5,95,12.7,14,117,29.44,90.35,1,1,1,0,0,8.16
691,385,17,70,9.68,35,149,26.85,82.91,0,2,2,0,0,6.44
692,385,4,83,2.56,0,144,32.22,76.47,2,2,1,0,0,5.84
693,385,18,42,3.22,0,145,29.73,76.63,3,3,1,0,0,7.13
694,385,25,100,9.71,15,142,25.67,79.6,2,4,2,0,0,6.14
695,385,28,82,9.78,22,160,27.83,80.52,0,5,0,1,0,5.67
696,385,6,48,9.39,25,139,27.04,88.65,1,4,0,1,0,6.72
697,385,2,48,9.47,19,148,23.86,84.5,0,1,4,0,0,6.18
698,385,11,54,5.16,11,132,29.98,74.51,0,2,1,1,0,6.13
699,385,26,70,6.32,36,136,32.85,90.36,2,3,1,0,0,6.67
700,385,20,78,12.89,22,154,28.83,79.26,0,3,0,0,0,6.15
701,385,27,82,11.23,26,128,23.5,68.41,2,5,1,0,0,7.08
702,385,16,100,14.32,25,139,28.45,78.99,0,2,1,0,0,6.83
703,385,13,56,9.65,19,149,29.61,78.37,0,3,0,0,0,7.25
704,385,9,56,8.9,22,181,29.14,70.52,2,2,0,0,0,5.55
705,386,9,98,10.55,31,150,28.31,97.0,0,1,0,0,0,7.0
706,386,28,84,11.0,32,156,31.47,74.41,0,2,0,0,0,6.12
707,386,1,57,11.25,19,159,33.76,77.45,1,5,3,0,0,8.26
708,386,25,85,9.26,17,146,28.32,84.44,2,0,2,0,0,7.41
709,386,29,61,9.32,31,130,36.0,84.28,2,5,2,0,0,5.29
710,386,26,69,11.6,15,149,24.63,73.15,1,1,3,0,0,7.14
711,386,7,48,9.42,19,148,26.55,77.97,2,2,0,1,0,7.35
712,386,13,77,9.3,36,148,24.54,78.39,3,1,0,0,0,6.32
713,386,14,75,8.16,16,149,23.39,66.02,0,1,0,0,0,7.2
714,386,2,56,8.28,39,156,33.75,80.23,0,1,0,0,0,6.66
715,386,6,88,9.95,34,159,25.21,95.81,1,1,2,0,0,6.23
716,386,3,66,9.41,34,131,26.41,92.78,4,1,1,0,0,6.84
717,386,15,69,8.87,17,160,30.03,88.86,0,2,1,0,0,5.73
718,386,23,72,8.03,25,132,32.01,78.76,1,1,1,0,0,8.11
719,387,25,57,12.04,33,156,29.87,89.17,2,1,2,0,0,6.05
720,387,30,76,9.59,40,174,25.6,74.82,3,7,0,0,0,6.5
721,387,21,97,11.64,27,148,27.08,75.71,2,5,1,0,0,4.87
722,387,12,53,8.96,27,144,26.07,84.08,0,2,2,0,0,7.3
723,387,7,56,11.07,40,129,26.65,86.19,0,1,1,0,0,7.39
724,387,5,90,9.51,24,120,33.43,75.99,1,0,3,1,0,6.43
725,387,3,77,11.27,21,163,30.23,76.0,2,2,4,0,0,6.64
726,387,1,58,11.01,18,144,22.07,90.17,0,3,2,0,0,6.33
727,387,9,52,9.67,29,139,25.17,87.77,1,0,0,0,0,7.75
